Month;Airline;Departing Airport;Arriving Airport;Monthly Arrival Delay(Mode)
4;UA;DEN;SLC;-6.5
4;UA;DEN;SMF;-14.5
4;UA;DEN;SNA;-9.5
4;UA;DEN;TPA;7.0
4;UA;DEN;TUL;-10.0
4;UA;DEN;TUS;-14.0
4;UA;DEN;XNA;209.0
4;UA;DFW;EWR;-15.0
4;UA;DFW;ORD;8.0
4;UA;DFW;SFO;2.5
4;UA;DRO;DEN;13.0
4;UA;DTW;DEN;-9.0
4;UA;DTW;EWR;39.0
4;UA;DTW;IAD;-5.0
4;UA;DTW;IAH;21.0
4;UA;DTW;ORD;-7.333333333333333
4;UA;DTW;SFO;-8.0
4;UA;DVL;JMS;-19.0
4;UA;EAU;ORD;-16.0
4;UA;ECP;IAH;-23.0
4;UA;EGE;DEN;-32.0
4;UA;ELM;EWR;-2.0
4;UA;ELM;IAD;82.0
4;UA;ELP;DEN;-8.5
4;UA;ELP;IAH;18.0
4;UA;ERI;ORD;-28.0
4;UA;EUG;DEN;-18.0
4;UA;EUG;LAX;7.0
4;UA;EUG;SFO;-8.0
4;UA;EWR;ALB;0.75
4;UA;EWR;ATL;33.0
4;UA;EWR;AUS;-15.25
4;UA;EWR;AVP;38.0
4;UA;EWR;BNA;-15.5
4;UA;EWR;BOS;122.0
4;UA;EWR;BQN;-15.0
4;UA;EWR;BTV;2.0
4;UA;EWR;BUF;19.0
4;UA;EWR;BWI;-8.0
4;UA;EWR;CHS;21.0
4;UA;EWR;CLE;-18.0
4;UA;EWR;CLT;167.0
4;UA;EWR;CMH;-6.0
4;UA;EWR;CVG;-24.0
4;UA;EWR;DAY;91.0
4;UA;EWR;DCA;-15.0
4;UA;EWR;DFW;6.666666666666667
4;UA;EWR;DTW;36.0
4;UA;EWR;ELM;42.0
4;UA;EWR;FLL;2.0
4;UA;EWR;GRR;62.0
4;UA;EWR;GSO;-19.0
4;UA;EWR;GSP;51.0
4;UA;EWR;HNL;-58.0
4;UA;EWR;IAD;27.5
4;UA;EWR;IAH;-19.333333333333332
4;UA;EWR;IND;-26.0
4;UA;EWR;JAX;-7.0
4;UA;EWR;LAS;-1.3333333333333333
4;UA;EWR;LAX;3.75
4;UA;EWR;MCO;-11.25
4;UA;EWR;MEM;-22.0
4;UA;EWR;MIA;-36.0
4;UA;EWR;MKE;9.0
4;UA;EWR;OMA;-24.5
4;UA;EWR;ORD;-12.0
4;UA;EWR;ORF;6.0
4;UA;EWR;PBI;59.8
4;UA;EWR;PIT;53.0
4;UA;EWR;PVD;-16.333333333333332
4;UA;EWR;PWM;5.5
4;UA;EWR;RDU;1.3333333333333333
4;UA;EWR;RIC;6.0
4;UA;EWR;ROC;9.5
4;UA;EWR;RSW;86.0
4;UA;EWR;SAT;3.0
4;UA;EWR;SAV;-2.5
4;UA;EWR;SEA;-7.5
4;UA;EWR;SFO;30.75
4;UA;EWR;SJC;6.0
4;UA;EWR;SLC;-9.0
4;UA;EWR;STL;-36.0
4;UA;EWR;SYR;-22.0
4;UA;EWR;TPA;-20.333333333333332
4;UA;EWR;XNA;-33.0
4;UA;EYW;EWR;24.5
4;UA;EYW;ORD;-16.0
4;UA;FAR;DEN;-22.2
4;UA;FAR;ORD;-20.333333333333332
4;UA;FAT;DEN;127.0
4;UA;FAT;LAX;84.0
4;UA;FAT;ORD;-13.0
4;UA;FAT;SFO;-3.0
4;UA;FCA;DEN;-9.333333333333334
4;UA;FLG;DEN;-7.0
4;UA;FLL;DEN;-27.0
4;UA;FLL;EWR;-30.0
4;UA;FLL;IAH;-9.0
4;UA;FLL;ORD;-16.0
4;UA;FSD;DEN;93.0
4;UA;FSD;ORD;51.0
4;UA;FWA;ORD;33.0
4;UA;GCC;DEN;-12.0
4;UA;GEG;SFO;-13.0
4;UA;GJT;DEN;9.0
4;UA;GPT;IAH;-16.0
4;UA;GRB;ORD;-4.0
4;UA;GRK;IAH;-22.0
4;UA;GRR;IAD;-25.0
4;UA;GRR;IAH;6.0
4;UA;GRR;ORD;-17.333333333333332
4;UA;GSO;EWR;16.75
4;UA;GSO;IAD;-28.0
4;UA;GSO;ORD;-1.0
4;UA;GSP;EWR;36.333333333333336
4;UA;GSP;IAD;-22.5
4;UA;GSP;IAH;-21.0
4;UA;GSP;ORD;13.0
4;UA;GUC;DEN;-22.5
4;UA;GUM;HNL;-5.0
4;UA;GUM;SPN;-8.5
4;UA;HHH;IAD;-16.0
4;UA;HLN;DEN;-17.0
4;UA;HNL;IAD;-14.5
4;UA;HNL;LAX;-7.0
4;UA;HNL;SFO;-8.0
4;UA;HPN;ORD;-3.0
4;UA;HRL;IAH;-10.0
4;UA;HSV;IAH;-15.0
4;UA;HYS;DEN;-10.0
4;UA;HYS;SLN;-20.0
4;UA;IAD;ALB;-11.0
4;UA;IAD;BDL;-6.0
4;UA;IAD;BOS;17.666666666666668
4;UA;IAD;BTV;-12.0
4;UA;IAD;CHA;-31.0
4;UA;IAD;CHO;-9.5
4;UA;IAD;CHS;-13.333333333333334
4;UA;IAD;CLE;-3.0
4;UA;IAD;CLT;-15.0
4;UA;IAD;CMH;-22.0
4;UA;IAD;CRW;-24.0
4;UA;IAD;DEN;-11.0
4;UA;IAD;DTW;-2.6
4;UA;IAD;ELM;-4.0
4;UA;IAD;EWR;-10.0
4;UA;IAD;FLL;-3.0
4;UA;IAD;GRR;-10.0
4;UA;IAD;GSO;-12.333333333333334
4;UA;IAD;IAH;-4.0
4;UA;IAD;ILM;-6.0
4;UA;IAD;IND;10.0
4;UA;IAD;JAX;10.75
4;UA;IAD;LAS;-4.0
4;UA;IAD;LAX;-16.0
4;UA;IAD;LGA;-24.5
4;UA;IAD;MCO;0.0
4;UA;IAD;MDT;-13.0
4;UA;IAD;MSP;-19.0
4;UA;IAD;MSY;-2.0
4;UA;IAD;ORD;17.5
4;UA;IAD;ORF;-2.0
4;UA;IAD;PDX;11.0
4;UA;IAD;PIT;-7.5
4;UA;IAD;PVD;2.75
4;UA;IAD;PWM;-15.0
4;UA;IAD;RIC;-17.5
4;UA;IAD;ROA;-22.5
4;UA;IAD;SAN;8.0
4;UA;IAD;SAT;7.5
4;UA;IAD;SAV;-20.0
4;UA;IAD;SFO;-24.5
4;UA;IAD;STL;-17.0
4;UA;IAD;SYR;-15.0
4;UA;IAD;TYS;-3.0
4;UA;IAH;ABQ;-3.0
4;UA;IAH;AEX;-7.0
4;UA;IAH;AMA;31.0
4;UA;IAH;ATL;1.2
4;UA;IAH;AUS;-8.0
4;UA;IAH;BDL;34.0
4;UA;IAH;BNA;-8.0
4;UA;IAH;BOI;-24.0
4;UA;IAH;BRO;22.0
4;UA;IAH;BTR;9.666666666666666
4;UA;IAH;BWI;28.0
4;UA;IAH;CAE;-29.0
4;UA;IAH;CLL;-5.0
4;UA;IAH;CLT;-5.333333333333333
4;UA;IAH;CRP;-6.6
4;UA;IAH;DEN;-12.25
4;UA;IAH;DFW;5.0
4;UA;IAH;DSM;8.0
4;UA;IAH;DTW;-12.666666666666666
4;UA;IAH;ELP;-10.0
4;UA;IAH;EWR;15.0
4;UA;IAH;FLL;-5.5
4;UA;IAH;GPT;-11.0
4;UA;IAH;GSP;47.0
4;UA;IAH;HNL;17.0
4;UA;IAH;HOB;106.0
4;UA;IAH;HRL;-7.333333333333333
4;UA;IAH;LAS;26.6
4;UA;IAH;LAX;-4.0
4;UA;IAH;LFT;-11.8
4;UA;IAH;LGA;1.6666666666666667
4;UA;IAH;LIT;1.0
4;UA;IAH;LRD;-7.0
4;UA;IAH;MAF;72.5
4;UA;IAH;MCI;57.333333333333336
4;UA;IAH;MCO;-22.0
4;UA;IAH;MEM;8.0
4;UA;IAH;MFE;41.2
4;UA;IAH;MIA;-19.5
4;UA;IAH;MKE;-12.5
4;UA;IAH;MLU;-2.5
4;UA;IAH;MOB;-9.0
4;UA;IAH;MSP;11.0
4;UA;IAH;MSY;0.5
4;UA;IAH;OKC;0.0
4;UA;IAH;OMA;218.0
4;UA;IAH;ORD;-8.666666666666666
4;UA;IAH;PDX;-2.0
4;UA;IAH;PHL;-22.5
4;UA;IAH;PHX;1.5
4;UA;IAH;PIT;-10.0
4;UA;IAH;PNS;-13.0
4;UA;IAH;PSP;-26.0
4;UA;IAH;SAT;-7.0
4;UA;IAH;SDF;-11.5
4;UA;IAH;SEA;2.0
4;UA;IAH;SFO;-1.3333333333333333
4;UA;IAH;SJC;-10.0
4;UA;IAH;SJU;-28.0
4;UA;IAH;SLC;6.333333333333333
4;UA;IAH;SNA;4.0
4;UA;IAH;STL;15.333333333333334
4;UA;IAH;TPA;0.0
4;UA;IAH;TUL;-8.333333333333334
4;UA;IAH;TUS;-3.5
4;UA;IAH;XNA;0.5
4;UA;ICT;ORD;-8.0
4;UA;IDA;DEN;40.0
4;UA;ILM;IAD;-10.0
4;UA;ILM;ORD;53.0
4;UA;IND;DEN;-26.0
4;UA;IND;EWR;197.4
4;UA;IND;IAD;-18.0
4;UA;IND;IAH;-1.0
4;UA;IND;ORD;65.75
4;UA;ITH;EWR;15.0
4;UA;ITH;IAD;-12.0
4;UA;JAC;DEN;-22.0
4;UA;JAC;IAH;-12.0
4;UA;JAN;IAH;0.0
4;UA;JAX;EWR;2.0
4;UA;JAX;IAD;-2.0
4;UA;JAX;IAH;-0.5
4;UA;JAX;ORD;-7.333333333333333
4;UA;JMS;DVL;-39.0
4;UA;KOA;SFO;-9.5
4;UA;LAR;DEN;-27.0
4;UA;LAS;IAH;-10.0
4;UA;LAS;LAX;-13.0
4;UA;LAS;ORD;-3.0
4;UA;LAS;SFO;-1.5
4;UA;LAX;ABQ;-22.0
4;UA;LAX;AUS;76.0
4;UA;LAX;BOI;-5.0
4;UA;LAX;BOS;3.0
4;UA;LAX;CLE;0.0
4;UA;LAX;DEN;-11.666666666666666
4;UA;LAX;EUG;-11.0
4;UA;LAX;EWR;-19.8
4;UA;LAX;FAT;53.0
4;UA;LAX;HNL;-6.5
4;UA;LAX;IAD;-0.3333333333333333
4;UA;LAX;IAH;22.333333333333332
4;UA;LAX;ITO;-29.0
4;UA;LAX;LAS;-1.0
4;UA;LAX;LIH;3.5
4;UA;LAX;MCO;-29.0
4;UA;LAX;MFR;-12.0
4;UA;LAX;MRY;-21.0
4;UA;LAX;ORD;-3.6
4;UA;LAX;PSP;183.0
4;UA;LAX;RDD;-21.0
4;UA;LAX;SAN;-8.6
4;UA;LAX;SAT;-2.0
4;UA;LAX;SBA;-9.0
4;UA;LAX;SBP;66.5
4;UA;LAX;SEA;16.5
4;UA;LAX;SFO;-15.0
4;UA;LBB;IAH;-5.666666666666667
4;UA;LCH;IAH;-32.0
4;UA;LEX;IAD;-19.0
4;UA;LEX;IAH;-6.0
4;UA;LFT;IAH;47.0
4;UA;LGA;CLE;-19.0
4;UA;LGA;DEN;9.0
4;UA;LGA;IAD;33.0
4;UA;LGA;IAH;-19.0
4;UA;LGA;ORD;-3.6666666666666665
4;UA;LIH;SFO;-11.0
4;UA;LIT;DEN;-5.0
4;UA;LIT;IAH;-25.0
4;UA;LNK;DEN;-19.0
4;UA;LNK;ORD;-20.0
4;UA;MAF;DEN;61.0
4;UA;MAF;IAH;-23.0
4;UA;MCI;DEN;-22.5
4;UA;MCI;IAD;-14.5
4;UA;MCI;IAH;-14.0
4;UA;MCI;ORD;-0.3333333333333333
4;UA;MCI;SFO;-33.0
4;UA;MCO;CLE;46.0
4;UA;MCO;DEN;32.333333333333336
4;UA;MCO;EWR;24.625
4;UA;MCO;IAH;-11.0
4;UA;MCO;LAX;-10.666666666666666
4;UA;MCO;ORD;-5.5
4;UA;MCO;SFO;-12.25
4;UA;MDT;IAD;-15.0
4;UA;MDT;ORD;-10.0
4;UA;MEM;DEN;5.0
4;UA;MEM;EWR;47.0
4;UA;MEM;IAH;-14.0
4;UA;MEM;ORD;-7.0
4;UA;MFE;IAH;-10.5
4;UA;MFR;LAX;-15.0
4;UA;MFR;SFO;37.0
4;UA;MHT;EWR;-13.666666666666666
4;UA;MHT;IAD;-13.5
4;UA;MIA;EWR;26.333333333333332
4;UA;MIA;IAH;-6.75
4;UA;MIA;ORD;-10.666666666666666
4;UA;MKE;CLE;18.0
4;UA;MKE;DEN;9.0
4;UA;MKE;EWR;-8.0
4;UA;MKE;IAH;-15.0
4;UA;MKE;ORD;-7.0
4;UA;MLI;ORD;-13.0
4;UA;MRY;LAX;-14.0
4;UA;MSN;ORD;-11.4
4;UA;MSO;DEN;-25.0
4;UA;MSP;DEN;-15.0
4;UA;MSP;IAD;-8.0
4;UA;MSP;IAH;56.5
4;UA;MSP;ORD;28.0
4;UA;MSY;DEN;1.0
4;UA;MSY;IAH;-7.666666666666667
4;UA;MSY;ORD;-2.0
4;UA;MSY;SFO;4.0
4;UA;MTJ;DEN;-19.5
4;UA;OGG;LAX;-8.333333333333334
4;UA;OGG;SFO;43.0
4;UA;OKC;IAH;-19.0
4;UA;OKC;SFO;-38.0
4;UA;OMA;DEN;-9.666666666666666
4;UA;OMA;EWR;4.5
4;UA;OMA;IAH;-18.5
4;UA;OMA;ORD;-10.0
4;UA;OMA;SFO;-33.0
4;UA;ONT;DEN;-6.5
4;UA;ONT;SFO;-3.0
4;UA;ORD;ALB;-16.0
4;UA;ORD;ATL;-19.0
4;UA;ORD;ATW;5.0
4;UA;ORD;AVL;-19.5
4;UA;ORD;AVP;-19.0
4;UA;ORD;BDL;1.0
4;UA;ORD;BHM;-2.0
4;UA;ORD;BNA;-1.25
4;UA;ORD;BOI;53.0
4;UA;ORD;BOS;9.5
4;UA;ORD;BUF;1.0
4;UA;ORD;BWI;-17.0
4;UA;ORD;BZN;83.0
4;UA;ORD;CAE;-22.0
4;UA;ORD;CAK;-15.0
4;UA;ORD;CHS;-8.0
4;UA;ORD;CID;-8.5
4;UA;ORD;CLE;-2.75
4;UA;ORD;CLT;-2.0
4;UA;ORD;CMH;-3.3333333333333335
4;UA;ORD;CMI;-30.0
4;UA;ORD;COU;-23.0
4;UA;ORD;CWA;30.0
4;UA;ORD;DAY;-13.333333333333334
4;UA;ORD;DCA;-5.666666666666667
4;UA;ORD;DEN;-13.0
4;UA;ORD;DFW;7.0
4;UA;ORD;DSM;-17.0
4;UA;ORD;DTW;-18.5
4;UA;ORD;ERI;-15.0
4;UA;ORD;EWR;20.0
4;UA;ORD;EYW;0.0
4;UA;ORD;FAR;4.0
4;UA;ORD;FNT;-1.0
4;UA;ORD;FSD;40.0
4;UA;ORD;FWA;-17.0
4;UA;ORD;GRB;-10.0
4;UA;ORD;GRR;-15.0
4;UA;ORD;GSO;11.0
4;UA;ORD;GSP;12.0
4;UA;ORD;HNL;-21.0
4;UA;ORD;HSV;30.5
4;UA;ORD;IAD;-14.0
4;UA;ORD;IAH;-5.666666666666667
4;UA;ORD;ICT;-11.5
4;UA;ORD;ILM;2.0
4;UA;ORD;IND;-9.5
4;UA;ORD;JAC;1.0
4;UA;ORD;JAN;5.0
4;UA;ORD;JAX;19.666666666666668
4;UA;ORD;LAS;-5.0
4;UA;ORD;LAX;12.5
4;UA;ORD;LEX;21.0
4;UA;ORD;LGA;-8.285714285714286
4;UA;ORD;LNK;11.2
4;UA;ORD;MCI;-20.0
4;UA;ORD;MCO;-21.0
4;UA;ORD;MDT;-9.5
4;UA;ORD;MEM;-30.0
4;UA;ORD;MKE;-1.0
4;UA;ORD;MKG;-5.0
4;UA;ORD;MLI;-24.0
4;UA;ORD;MSP;-17.0
4;UA;ORD;MYR;-10.0
4;UA;ORD;OMA;-13.666666666666666
4;UA;ORD;ORF;-16.0
4;UA;ORD;PHL;4.0
4;UA;ORD;PHX;25.0
4;UA;ORD;PIA;49.0
4;UA;ORD;PIT;-8.5
4;UA;ORD;PVD;44.5
4;UA;ORD;RDU;2.0
4;UA;ORD;RIC;0.0
4;UA;ORD;RNO;-16.0
4;UA;ORD;ROA;-7.0
4;UA;ORD;ROC;13.0
4;UA;ORD;SAT;118.0
4;UA;ORD;SAV;-30.0
4;UA;ORD;SBN;-8.2
4;UA;ORD;SDF;46.0
4;UA;ORD;SEA;-2.0
4;UA;ORD;SFO;23.333333333333332
4;UA;ORD;SHD;-19.0
4;UA;ORD;SJC;-3.0
4;UA;ORD;SJU;4.5
4;UA;ORD;SLC;40.0
4;UA;ORD;SNA;126.5
4;UA;ORD;STL;-2.0
4;UA;ORD;SYR;21.0
4;UA;ORD;TUS;-26.0
4;UA;ORD;TVC;-5.0
4;UA;ORD;TYS;18.666666666666668
4;UA;ORD;XNA;-13.0
4;UA;ORF;DEN;2.0
4;UA;ORF;EWR;-4.0
4;UA;ORF;IAD;0.0
4;UA;OTH;SFO;7.0
4;UA;PAE;SFO;-11.0
4;UA;PAH;CGI;-33.0
4;UA;PAH;ORD;13.0
4;UA;PDX;DEN;-25.0
4;UA;PDX;ORD;-5.0
4;UA;PDX;SFO;-20.5
4;UA;PHL;IAH;-3.0
4;UA;PHL;SFO;13.0
4;UA;PHX;DEN;-9.666666666666666
4;UA;PHX;IAH;101.5
4;UA;PHX;LAX;7.0
4;UA;PHX;SFO;-16.0
4;UA;PIR;DEN;-23.0
4;UA;PIT;EWR;-8.0
4;UA;PIT;IAD;40.0
4;UA;PIT;IAH;-14.0
4;UA;PIT;ORD;17.0
4;UA;PNS;IAH;-6.5
4;UA;PSC;DEN;-23.0
4;UA;PSC;LAX;-34.0
4;UA;PSC;SFO;-4.0
4;UA;PSP;DEN;61.0
4;UA;PSP;IAH;0.0
4;UA;PSP;SFO;-33.0
4;UA;PUB;DEN;681.0
4;UA;PVD;EWR;47.0
4;UA;PWM;EWR;-36.0
4;UA;RAP;DEN;-29.0
4;UA;RDD;SFO;-28.0
4;UA;RDM;SFO;-22.5
4;UA;RDU;EWR;-24.0
4;UA;RDU;IAD;45.0
4;UA;RDU;IAH;2.0
4;UA;RDU;ORD;18.714285714285715
4;UA;RIC;DEN;-42.0
4;UA;RIC;EWR;-22.0
4;UA;RIC;IAD;-17.5
4;UA;RIC;ORD;-10.5
4;UA;RNO;LAX;91.75
4;UA;RNO;SFO;-15.0
4;UA;ROA;IAD;-10.666666666666666
4;UA;ROA;ORD;-24.0
4;UA;ROC;EWR;-6.0
4;UA;ROC;IAD;-15.0
4;UA;ROC;ORD;-13.0
4;UA;RST;ORD;-29.0
4;UA;SAN;DEN;-7.0
4;UA;SAN;EWR;-26.0
4;UA;SAN;IAH;1.0
4;UA;SAN;LAX;46.0
4;UA;SAN;ORD;-23.0
4;UA;SAN;SFO;-13.0
4;UA;SAT;IAH;38.0
4;UA;SAT;LAX;-4.0
4;UA;SAV;EWR;19.0
4;UA;SAV;IAD;45.0
4;UA;SAV;ORD;2.0
4;UA;SBA;DEN;-12.0
4;UA;SBA;LAX;-22.0
4;UA;SBA;SFO;18.0
4;UA;SBP;LAX;14.0
4;UA;SBP;SFO;-26.0
4;UA;SCE;IAD;-18.0
4;UA;SCE;ORD;22.0
4;UA;SDF;IAD;-18.0
4;UA;SDF;IAH;3.0
4;UA;SDF;ORD;-14.5
4;UA;SEA;EWR;-20.0
4;UA;SEA;IAD;-26.0
4;UA;SEA;IAH;6.5
4;UA;SEA;ORD;-10.0
4;UA;SEA;SFO;-24.0
4;UA;SFO;ASE;-22.0
4;UA;SFO;ATL;-7.0
4;UA;SFO;AUS;67.0
4;UA;SFO;BFL;-16.5
4;UA;SFO;BNA;-27.0
4;UA;SFO;BOI;-10.0
4;UA;SFO;BOS;-26.666666666666668
4;UA;SFO;BUR;17.0
4;UA;SFO;CLE;31.0
4;UA;SFO;DEN;9.833333333333334
4;UA;SFO;DFW;-22.0
4;UA;SFO;EUG;15.0
4;UA;SFO;EWR;-19.0
4;UA;SFO;FAT;64.0
4;UA;SFO;HNL;-16.0
4;UA;SFO;IAD;-3.6666666666666665
4;UA;SFO;LAS;-13.0
4;UA;SFO;LAX;0.4
4;UA;SFO;MFR;-4.0
4;UA;SFO;MRY;-16.0
4;UA;SFO;MSN;12.0
4;UA;SFO;MSP;-9.0
4;UA;SFO;MSY;-23.0
4;UA;SFO;ONT;-6.333333333333333
4;UA;SFO;ORD;54.666666666666664
4;UA;SFO;PDX;-5.5
4;UA;SFO;PHX;-3.5
4;UA;SFO;PIT;-17.0
4;UA;SFO;PSP;-19.0
4;UA;SFO;RDD;-16.0
4;UA;SFO;RDM;-13.0
4;UA;SFO;RNO;-7.5
4;UA;SFO;SAN;-2.6666666666666665
4;UA;SFO;SBA;-14.5
4;UA;SFO;SBP;-12.0
4;UA;SFO;SEA;-17.0
4;UA;SFO;SLC;23.0
4;UA;SFO;SMF;-8.0
4;UA;SFO;SNA;0.0
4;UA;SFO;STS;-22.0
4;UA;SFO;TPA;-14.0
4;UA;SFO;TUS;-6.0
4;UA;SGF;DEN;-15.5
4;UA;SGF;ORD;9.0
4;UA;SGU;DEN;-9.0
4;UA;SGU;LAX;7.0
4;UA;SHV;IAH;-7.5
4;UA;SJC;DEN;-30.0
4;UA;SJC;EWR;-2.0
4;UA;SJC;ORD;-8.0
4;UA;SJU;EWR;-18.0
4;UA;SJU;IAD;-16.0
4;UA;SJU;IAH;1.0
4;UA;SLC;DEN;-14.25
4;UA;SLC;EWR;-17.0
4;UA;SLC;IAH;0.0
4;UA;SLC;LAX;-5.0
4;UA;SLC;ORD;-18.5
4;UA;SLC;SFO;-20.0
4;UA;SMF;DEN;-12.0
4;UA;SMF;IAD;-19.0
4;UA;SMF;IAH;-7.0
4;UA;SMF;LAX;3.0
4;UA;SMF;ORD;-42.0
4;UA;SMF;SFO;-10.0
4;UA;SNA;DEN;-15.0
4;UA;SNA;EWR;-20.0
4;UA;SNA;IAH;-14.0
4;UA;SNA;ORD;8.0
4;UA;SNA;SFO;-5.0
4;UA;SPN;GUM;-11.0
4;UA;STL;DEN;-0.5
4;UA;STL;EWR;20.0
4;UA;STL;IAH;-8.0
4;UA;STL;ORD;3.0
4;UA;STT;EWR;-45.0
4;UA;SYR;EWR;21.5
4;UA;SYR;ORD;62.0
4;UA;TPA;DEN;-19.0
4;UA;TPA;EWR;-14.0
4;UA;TPA;IAH;-6.0
4;UA;TUL;DEN;-18.5
4;UA;TUL;IAH;-13.5
4;UA;TUL;ORD;6.75
4;UA;TUS;DEN;-1.0
4;UA;TUS;SFO;140.0
4;UA;TYS;DEN;-6.0
4;UA;TYS;IAD;-18.0
4;UA;TYS;IAH;-38.5
4;UA;TYS;ORD;-3.5
4;UA;UIN;ORD;-15.0
4;UA;VPS;IAH;32.0
4;UA;XNA;IAH;-12.0
4;UA;XNA;ORD;3.0
4;WN;ABQ;BWI;-16.0
4;WN;ABQ;DAL;6.5
4;WN;ABQ;DEN;7.833333333333333
4;WN;ABQ;HOU;13.0
4;WN;ABQ;LAX;22.5
4;WN;ABQ;MDW;-10.0
4;WN;ABQ;PHX;-18.0
4;WN;ALB;MDW;5.0
4;WN;AMA;DAL;-18.0
4;WN;AMA;LAS;23.0
4;WN;ATL;AUS;173.0
4;WN;ATL;BNA;-10.0
4;WN;ATL;BWI;-22.0
4;WN;ATL;DAL;-0.5
4;WN;ATL;DCA;-18.0
4;WN;ATL;DTW;-17.0
4;WN;ATL;FLL;-8.5
4;WN;ATL;GSP;3.0
4;WN;ATL;HOU;0.0
4;WN;ATL;IAD;-10.0
4;WN;ATL;JAX;6.0
4;WN;ATL;LAS;27.0
4;WN;ATL;LAX;-2.0
4;WN;ATL;LGA;-11.0
4;WN;ATL;MCO;-11.0
4;WN;ATL;MDW;-13.0
4;WN;ATL;MSP;4.0
4;WN;ATL;MSY;57.0
4;WN;ATL;OAK;-11.0
4;WN;ATL;PHL;-13.0
4;WN;ATL;PIT;-21.0
4;WN;ATL;RDU;17.666666666666668
4;WN;ATL;RIC;-3.5
4;WN;ATL;SAT;-6.0
4;WN;ATL;STL;27.0
4;WN;ATL;TPA;-16.0
4;WN;AUS;ATL;-19.0
4;WN;AUS;BOS;-9.0
4;WN;AUS;BWI;-7.0
4;WN;AUS;DAL;-11.0
4;WN;AUS;DCA;6.0
4;WN;AUS;DEN;14.5
4;WN;AUS;HOU;2.0
4;WN;AUS;LAS;-6.0
4;WN;AUS;LAX;-11.0
4;WN;AUS;LBB;-23.0
4;WN;AUS;MCI;-1.0
4;WN;AUS;MCO;-11.5
4;WN;AUS;MDW;-10.0
4;WN;AUS;MSY;-8.0
4;WN;AUS;PHX;36.6
4;WN;AUS;SAN;-8.0
4;WN;AUS;SJC;7.0
4;WN;AUS;STL;14.0
4;WN;AUS;TPA;42.0
4;WN;BDL;MCO;6.0
4;WN;BDL;MDW;10.0
4;WN;BDL;RSW;-6.0
4;WN;BDL;STL;-7.0
4;WN;BDL;TPA;2.0
4;WN;BHM;DAL;-8.0
4;WN;BHM;HOU;-11.0
4;WN;BHM;LAS;49.0
4;WN;BNA;ATL;-26.0
4;WN;BNA;AUS;10.0
4;WN;BNA;BOS;-4.0
4;WN;BNA;CLE;18.5
4;WN;BNA;CMH;50.0
4;WN;BNA;DAL;-12.0
4;WN;BNA;DCA;16.0
4;WN;BNA;DEN;15.0
4;WN;BNA;DTW;-8.0
4;WN;BNA;HOU;49.0
4;WN;BNA;LAS;-22.0
4;WN;BNA;LAX;-7.0
4;WN;BNA;LGA;-8.0
4;WN;BNA;MDW;30.5
4;WN;BNA;MSY;11.0
4;WN;BNA;PNS;-11.0
4;WN;BNA;SAN;-12.0
4;WN;BNA;SAT;23.0
4;WN;BNA;TPA;-8.0
4;WN;BOI;OAK;8.0
4;WN;BOS;ATL;138.0
4;WN;BOS;AUS;2.0
4;WN;BOS;BNA;-19.0
4;WN;BOS;BWI;29.333333333333332
4;WN;BOS;CMH;52.5
4;WN;BOS;DAL;-5.0
4;WN;BOS;DEN;-2.0
4;WN;BOS;IND;-10.0
4;WN;BOS;MDW;6.0
4;WN;BUF;BWI;-13.0
4;WN;BUF;LAS;5.0
4;WN;BUF;MCO;-11.5
4;WN;BUF;MDW;37.0
4;WN;BUF;TPA;-7.0
4;WN;BUR;DEN;1.0
4;WN;BUR;LAS;4.75
4;WN;BUR;OAK;-6.0
4;WN;BUR;PDX;6.0
4;WN;BUR;PHX;-10.0
4;WN;BUR;SFO;-2.0
4;WN;BUR;SJC;9.0
4;WN;BUR;SMF;7.5
4;WN;BWI;ABQ;-2.0
4;WN;BWI;ALB;30.0
4;WN;BWI;ATL;-5.0
4;WN;BWI;AUS;-6.0
4;WN;BWI;BDL;-9.5
4;WN;BWI;BNA;-2.4
4;WN;BWI;BOS;-27.0
4;WN;BWI;BUF;-4.0
4;WN;BWI;CLE;-12.0
4;WN;BWI;CLT;-3.0
4;WN;BWI;CMH;-1.3333333333333333
4;WN;BWI;DAL;-28.0
4;WN;BWI;DEN;0.0
4;WN;BWI;FLL;-5.5
4;WN;BWI;GRR;6.0
4;WN;BWI;ISP;-3.0
4;WN;BWI;LAS;-7.5
4;WN;BWI;MCI;-12.0
4;WN;BWI;MCO;-4.0
4;WN;BWI;MDW;-12.5
4;WN;BWI;MEM;6.0
4;WN;BWI;MHT;-11.0
4;WN;BWI;MKE;-7.0
4;WN;BWI;MSP;-3.0
4;WN;BWI;MSY;3.0
4;WN;BWI;OAK;-17.5
4;WN;BWI;ORF;10.333333333333334
4;WN;BWI;PBI;-5.0
4;WN;BWI;PIT;80.5
4;WN;BWI;PVD;-19.0
4;WN;BWI;ROC;5.0
4;WN;BWI;SAN;14.0
4;WN;BWI;SAT;-6.0
4;WN;BWI;SDF;4.0
4;WN;BWI;STL;-2.5
4;WN;BWI;TPA;6.0
4;WN;CHS;BNA;-2.0
4;WN;CHS;BWI;-15.5
4;WN;CHS;HOU;19.0
4;WN;CLE;ATL;5.0
4;WN;CLE;BNA;-5.0
4;WN;CLE;BWI;-21.0
4;WN;CLE;LAS;9.0
4;WN;CLE;MDW;-0.5
